-0.141491,0.004296,0.798438,0.030721,0.035411,-0.804255,0.592432,-0.528241,0.333194,-0.44788,-0.804484,0.217692,0,0.271229,0.043003,0.222234,0.558679,-0.113579,0,0.076225,0.125099,0.159155,0.449692,1.024692,0.998427,1.450716,-0.019362,-0.340823,-0.372722,-0.689426,-0.312385
-0.142599,0.004162,0.796125,0.030791,0.04125,-0.802425,0.594529,-0.573061,0.36123,-0.443254,-0.876456,0.233866,0,0.28608,0.050112,0.229861,0.577279,-0.125336,0,0.081337,0.117706,0.132468,0.450201,0.999171,0.976558,1.45093,-0.04244,-0.338029,-0.350008,-0.679346,-0.296697
-0.143127,0.005269,0.79645,0.050039,0.057345,-0.800916,0.593919,-0.645054,0.380342,-0.461125,-0.905295,0.278394,0,0.352574,0.048809,0.235783,0.592252,-0.103284,0,0.080154,0.100874,0.059652,0.445453,0.964265,0.961659,1.468565,-0.026647,-0.333445,-0.333653,-0.682869,-0.28836
-0.14415,0.003475,0.797082,0.049804,0.05824,-0.797467,0.598476,-0.651017,0.382435,-0.466328,-0.91577,0.282295,0,0.346961,0.048691,0.2434,0.588916,-0.108746,0,0.077038,0.093153,0.028635,0.428998,0.936835,0.928256,1.485529,-0.056325,-0.334278,-0.327371,-0.699756,-0.283815
-0.144574,0.000535,0.798716,0.048768,0.058435,-0.793398,0.603926,-0.639056,0.374028,-0.473489,-0.896672,0.269649,0,0.333562,0.048053,0.252214,0.576943,-0.111324,0,0.074839,0.085177,-0.001631,0.405794,0.912932,0.884615,1.503035,-0.08561,-0.334392,-0.324763,-0.729774,-0.275539
-0.144489,-0.002926,0.801592,0.048543,0.055959,-0.789648,0.609072,-0.605616,0.351156,-0.486539,-0.842296,0.248412,0,0.314449,0.042822,0.258955,0.557776,-0.110118,0,0.069787,0.075617,-0.030856,0.37453,0.889448,0.837537,1.537213,-0.113285,-0.330478,-0.308329,-0.769206,-0.270863
-0.143878,-0.00838,0.803925,0.03765,0.037946,-0.785435,0.616632,-0.514391,0.299718,-0.489617,-0.750895,0.195291,0,0.245265,0.028333,0.261647,0.526329,-0.120123,0,0.05767,0.072936,-0.023467,0.336657,0.872255,0.772646,1.589187,-0.171991,-0.327069,-0.281691,-0.812228,-0.26269
-0.142516,-0.01234,0.807427,0.040232,0.031907,-0.78306,0.619823,-0.455375,0.252708,-0.498343,-0.636474,0.16473,0,0.228848,0.012745,0.265383,0.511407,-0.115367,0,0.048217,0.063161,-0.04865,0.303811,0.856812,0.717123,1.636154,-0.191762,-0.319595,-0.256782,-0.852285,-0.242394
-0.141368,-0.016074,0.811532,0.043747,0.023581,-0.780036,0.623758,-0.399657,0.201431,-0.50454,-0.527433,0.175761,0,0.212771,-0.008075,0.269647,0.500666,-0.110731,0,0.037246,0.058231,-0.071088,0.270621,0.850395,0.667464,1.676275,-0.209641,-0.317961,-0.23834,-0.879987,-0.225684
-0.141628,-0.01913,0.813785,0.045009,0.017328,-0.775418,0.629604,-0.371921,0.16884,-0.493499,-0.47497,0.198098,0,0.197744,-0.022516,0.279883,0.49605,-0.109384,0,0.031642,0.060304,-0.094057,0.242928,0.868207,0.646141,1.676878,-0.2256,-0.317464,-0.21101,-0.895131,-0.226089
-0.143996,-0.021104,0.813999,0.04553,0.013077,-0.768757,0.637785,-0.361205,0.150602,-0.480428,-0.452445,0.212444,0,0.18682,-0.032409,0.297196,0.498694,-0.113972,0,0.023523,0.070488,-0.121148,0.230404,0.910673,0.659972,1.652298,-0.23418,-0.30911,-0.180706,-0.906072,-0.229956
-0.148198,-0.022149,0.812214,0.043669,0.012291,-0.76071,0.647505,-0.37399,0.154048,-0.463974,-0.476163,0.212213,0,0.177161,-0.032504,0.320718,0.503295,-0.121459,0,0.018098,0.084897,-0.151827,0.232729,0.972698,0.699501,1.612032,-0.239316,-0.293638,-0.147428,-0.907573,-0.236652
-0.153384,-0.022281,0.808577,0.039541,0.015038,-0.752008,0.657795,-0.411763,0.175738,-0.439896,-0.546045,0.206695,0,0.170446,-0.022127,0.343139,0.509248,-0.132219,0,0.017888,0.10181,-0.182952,0.248564,1.0389,0.747234,1.565911,-0.241472,-0.276925,-0.110576,-0.898976,-0.258505
-0.158154,-0.02187,0.803905,0.034139,0.020624,-0.744543,0.666382,-0.463196,0.20839,-0.418079,-0.639585,0.203781,0,0.167848,-0.005016,0.362028,0.514937,-0.145505,0,0.023224,0.12002,-0.2123,0.272519,1.090898,0.793675,1.5357,-0.238401,-0.265521,-0.085419,-0.881132,-0.265075
-0.161717,-0.02072,0.799338,0.029009,0.02794,-0.740187,0.671194,-0.5204,0.245593,-0.400578,-0.739448,0.21433,0,0.172694,0.013307,0.3764,0.524117,-0.155832,0,0.033444,0.137895,-0.233723,0.301867,1.128027,0.838304,1.494541,-0.225618,-0.264137,-0.089892,-0.86361,-0.256676
-0.163862,-0.019334,0.795998,0.025112,0.035296,-0.739855,0.67137,-0.573172,0.28116,-0.384854,-0.828584,0.238443,0,0.181473,0.030631,0.381045,0.531412,-0.161271,0,0.044166,0.151479,-0.242974,0.332382,1.156871,0.884102,1.454835,-0.202198,-0.268493,-0.113128,-0.85554,-0.244079
-0.164142,-0.018163,0.794448,0.024921,0.040894,-0.743228,0.667323,-0.612264,0.306922,-0.377994,-0.890825,0.26845,0,0.194485,0.039911,0.377313,0.536807,-0.16161,0,0.048642,0.159588,-0.23829,0.361834,1.179488,0.929844,1.419093,-0.16936,-0.275317,-0.152874,-0.860346,-0.235347
-0.162823,-0.017895,0.794972,0.023056,0.044309,-0.749609,0.659994,-0.625014,0.328071,-0.379579,-0.922374,0.282417,0,0.196912,0.050921,0.362923,0.529954,-0.155425,0,0.054927,0.162576,-0.214703,0.386309,1.198178,0.989672,1.362907,-0.142904,-0.28583,-0.187521,-0.857754,-0.234477
-0.159522,-0.018629,0.797998,0.024812,0.044396,-0.759734,0.648242,-0.609249,0.335943,-0.399881,-0.913508,0.282487,0,0.197337,0.053318,0.336856,0.514075,-0.141359,0,0.054274,0.158432,-0.176995,0.400871,1.192563,1.048209,1.32562,-0.116197,-0.29884,-0.223729,-0.848595,-0.239633
-0.154947,-0.020538,0.801871,0.027549,0.04224,-0.772897,0.632525,-0.565166,0.333823,-0.43671,-0.866582,0.251962,0,0.195502,0.051564,0.301061,0.495511,-0.124438,0,0.051264,0.14927,-0.122202,0.409331,1.157132,1.097049,1.29309,-0.090298,-0.312938,-0.263521,-0.831211,-0.245754
-0.149692,-0.023441,0.806688,0.03103,0.037919,-0.787598,0.614239,-0.498642,0.320534,-0.490511,-0.785793,0.209496,0,0.1905,0.045901,0.25904,0.473012,-0.104896,0,0.046322,0.137334,-0.053366,0.410713,1.11388,1.139787,1.255418,-0.065944,-0.330545,-0.315741,-0.806936,-0.250605
-0.144106,-0.026863,0.810641,0.03456,0.034101,-0.803744,0.592991,-0.423856,0.301704,-0.551871,-0.685508,0.160177,0,0.190124,0.040417,0.212338,0.456759,-0.08709,0,0.042499,0.121658,0.027097,0.405321,1.063323,1.165439,1.226043,-0.042214,-0.348188,-0.371145,-0.776306,-0.264068
-0.138511,-0.030147,0.814626,0.03892,0.029258,-0.819266,0.571343,-0.350689,0.272486,-0.615723,-0.577477,0.133412,0,0.193721,0.031245,0.16582,0.446598,-0.07086,0,0.040117,0.106503,0.112944,0.388047,1.010914,1.174455,1.219599,-0.020531,-0.367256,-0.420555,-0.736517,-0.27769
-0.133901,-0.032917,0.817409,0.044461,0.022495,-0.833144,0.550807,-0.304021,0.241897,-0.652567,-0.511713,0.142357,0,0.206303,0.017069,0.121265,0.454493,-0.063364,0,0.034896,0.090384,0.190731,0.361679,0.972438,1.176435,1.230488,-0.003974,-0.385933,-0.454835,-0.691173,-0.291819
-0.13153,-0.035156,0.818242,0.048763,0.01663,-0.841573,0.53768,-0.280306,0.221033,-0.672034,-0.48259,0.154035,0,0.220188,0.004245,0.094097,0.473334,-0.065335,0,0.027772,0.082803,0.255563,0.336011,0.949921,1.175893,1.256765,0.005696,-0.396097,-0.473785,-0.65636,-0.295836
-0.131186,-0.036642,0.817602,0.050902,0.013199,-0.845411,0.531522,-0.274582,0.215878,-0.682558,-0.485978,0.156835,0,0.230461,-0.003363,0.08359,0.492882,-0.072086,0,0.021355,0.079765,0.301249,0.317963,0.929213,1.170293,1.273851,0.00816,-0.393773,-0.473552,-0.631935,-0.297358
-0.133094,-0.036249,0.815052,0.050517,0.01342,-0.84448,0.53303,-0.291217,0.231376,-0.677096,-0.527672,0.15008,0,0.237811,-0.002444,0.088625,0.5121,-0.083231,0,0.017938,0.079461,0.328178,0.312073,0.921426,1.163224,1.271627,0.0017,-0.37987,-0.451944,-0.615633,-0.310889
-0.136003,-0.034806,0.811528,0.047948,0.016016,-0.839103,0.541619,-0.321355,0.257022,-0.661879,-0.588656,0.143028,0,0.240627,0.003328,0.106062,0.529049,-0.096366,0,0.019035,0.083952,0.333859,0.315677,0.922655,1.155238,1.273449,-0.008463,-0.366983,-0.421473,-0.603462,-0.318905
-0.139476,-0.032642,0.807288,0.044055,0.019794,-0.831231,0.553825,-0.359746,0.287235,-0.640185,-0.65925,0.140734,0,0.24173,0.011468,0.131037,0.546023,-0.11111,0,0.022925,0.087707,0.311176,0.326332,0.931212,1.1541,1.250659,-0.024044,-0.357122,-0.391645,-0.595804,-0.324529
-0.143137,-0.030225,0.802361,0.039409,0.027122,-0.822631,0.56656,-0.413677,0.325586,-0.604231,-0.746022,0.14,0,0.247851,0.025491,0.160351,0.566391,-0.127832,0,0.034206,0.08629,0.261215,0.33348,0.921975,1.162836,1.243668,-0.038775,-0.349582,-0.365442,-0.597387,-0.320974
-0.146977,-0.027948,0.797563,0.035356,0.031594,-0.812331,0.581266,-0.464923,0.349108,-0.562943,-0.819473,0.153832,0,0.250182,0.032196,0.194063,0.585481,-0.145162,0,0.041219,0.08681,0.197618,0.337029,0.911842,1.173415,1.215053,-0.055225,-0.344576,-0.351069,-0.615601,-0.314406
-0.150821,-0.026024,0.793697,0.031567,0.035885,-0.80117,0.596526,-0.515981,0.363919,-0.515738,-0.882619,0.175971,0,0.249007,0.038391,0.228058,0.597011,-0.159069,0,0.047629,0.086371,0.124881,0.33883,0.918104,1.178895,1.168419,-0.069369,-0.339655,-0.343935,-0.648438,-0.30736
-0.154237,-0.024426,0.791625,0.028607,0.039347,-0.789281,0.612102,-0.561034,0.368044,-0.47071,-0.927934,0.205895,0,0.242914,0.042416,0.262714,0.597146,-0.167054,0,0.052804,0.085466,0.04963,0.33926,0.934941,1.160187,1.139902,-0.080764,-0.333202,-0.337145,-0.69603,-0.299443
-0.156352,-0.023214,0.791426,0.027043,0.041021,-0.777881,0.626487,-0.593736,0.35812,-0.429579,-0.948494,0.234661,0,0.233995,0.042081,0.293882,0.589451,-0.169875,0,0.055471,0.082325,-0.021001,0.336615,0.956149,1.120283,1.140681,-0.0924,-0.327815,-0.333931,-0.752095,-0.283586
-0.156982,-0.022613,0.793022,0.027463,0.040972,-0.767729,0.638873,-0.608736,0.335742,-0.398034,-0.940314,0.251273,0,0.223892,0.037073,0.31937,0.575645,-0.168109,0,0.053744,0.075796,-0.08703,0.331167,0.972,1.051427,1.174083,-0.107826,-0.320376,-0.328323,-0.804218,-0.259079
-0.156681,-0.022178,0.796419,0.029488,0.039648,-0.75871,0.649552,-0.604894,0.304627,-0.376404,-0.902086,0.25793,0,0.211564,0.029832,0.339386,0.553278,-0.160541,0,0.048914,0.065911,-0.145517,0.320021,0.967273,0.961728,1.25446,-0.131256,-0.310098,-0.314666,-0.845195,-0.238348
-0.15539,-0.021944,0.801105,0.032882,0.036937,-0.751856,0.65747,-0.579627,0.269018,-0.371256,-0.832827,0.250246,0,0.198032,0.020395,0.352277,0.525305,-0.148516,0,0.040484,0.052551,-0.190357,0.301458,0.930871,0.85207,1.37124,-0.159301,-0.301415,-0.302216,-0.874353,-0.217929
-0.153233,-0.021295,0.806109,0.037251,0.034506,-0.748003,0.66175,-0.539179,0.23569,-0.38414,-0.739244,0.231297,0,0.187799,0.011681,0.357211,0.495687,-0.133257,0,0.03152,0.036374,-0.223308,0.280809,0.870203,0.720088,1.513884,-0.186867,-0.297519,-0.299399,-0.886877,-0.210236
-0.150656,-0.020469,0.810825,0.042393,0.031767,-0.746399,0.663387,-0.485393,0.201007,-0.412583,-0.621942,0.213005,0,0.181362,0.001259,0.358014,0.470042,-0.118596,0,0.021791,0.022121,-0.243413,0.261298,0.799614,0.585093,1.638694,-0.21564,-0.299101,-0.303984,-0.881473,-0.217088
-0.14857,-0.019313,0.814864,0.047761,0.030937,-0.745843,0.663687,-0.438867,0.16969,-0.44086,-0.509475,0.212413,0,0.18109,-0.006312,0.35689,0.449245,-0.106109,0,0.016208,0.016824,-0.253386,0.244792,0.716408,0.463994,1.738488,-0.237641,-0.309271,-0.320129,-0.860701,-0.230824
-0.146881,-0.018288,0.817223,0.054435,0.031105,-0.745501,0.663549,-0.412427,0.14152,-0.454164,-0.425456,0.233865,0,0.193526,-0.0179,0.358731,0.449159,-0.102973,0,0.012187,0.020212,-0.263193,0.235091,0.651927,0.381902,1.801001,-0.248065,-0.325806,-0.335476,-0.834661,-0.241964
-0.146896,-0.01756,0.817419,0.057311,0.027824,-0.743501,0.665693,-0.39646,0.120165,-0.451033,-0.384041,0.25147,0,0.198012,-0.030978,0.366559,0.461442,-0.10807,0,0.007431,0.033848,-0.265544,0.231492,0.624775,0.345366,1.817053,-0.257854,-0.340241,-0.329881,-0.812886,-0.252594
-0.148859,-0.016555,0.815925,0.059742,0.02835,-0.740344,0.668968,-0.408245,0.117072,-0.439345,-0.389936,0.255105,0,0.207597,-0.035899,0.376293,0.475505,-0.11325,0,0.003892,0.049939,-0.276347,0.238189,0.646102,0.368932,1.796567,-0.252276,-0.343393,-0.312336,-0.807759,-0.250782
-0.152761,-0.016042,0.812992,0.057828,0.027263,-0.734673,0.675402,-0.428812,0.124583,-0.419232,-0.432555,0.247727,0,0.207268,-0.036214,0.388716,0.49304,-0.127097,0,-0.000044,0.071956,-0.288931,0.258042,0.71242,0.440049,1.741977,-0.24629,-0.334471,-0.284576,-0.806661,-0.252755
-0.157586,-0.01607,0.808458,0.052317,0.029152,-0.727433,0.68356,-0.466047,0.147138,-0.396093,-0.509417,0.226313,0,0.203453,-0.026274,0.405366,0.508883,-0.14265,0,0.000987,0.097258,-0.312692,0.28952,0.817381,0.555233,1.653723,-0.238148,-0.317561,-0.249571,-0.802338,-0.259688
-0.16143,-0.016323,0.802898,0.044495,0.033939,-0.72263,0.688966,-0.512843,0.181791,-0.374872,-0.60617,0.204304,0,0.201631,-0.008853,0.418712,0.524448,-0.156804,0,0.007414,0.11734,-0.341271,0.32574,0.925275,0.688369,1.545299,-0.22808,-0.304455,-0.224968,-0.791388,-0.257136
-0.163286,-0.016355,0.797283,0.036264,0.039364,-0.721669,0.690166,-0.562443,0.220462,-0.357343,-0.711544,0.195389,0,0.203918,0.008397,0.426222,0.543139,-0.169725,0,0.018456,0.132101,-0.369198,0.358428,1.029117,0.824291,1.44046,-0.214991,-0.298723,-0.216337,-0.77167,-0.25232
-0.163528,-0.016221,0.792413,0.028697,0.044137,-0.723873,0.687922,-0.606905,0.258766,-0.347709,-0.810603,0.203381,0,0.208325,0.023209,0.426933,0.56202,-0.180286,0,0.031075,0.14369,-0.385684,0.386469,1.125136,0.955949,1.332068,-0.196123,-0.303455,-0.229661,-0.754202,-0.251
-0.162347,-0.016451,0.78923,0.022699,0.047065,-0.728637,0.682904,-0.636526,0.291462,-0.347399,-0.886551,0.222975,0,0.210179,0.034485,0.42019,0.573105,-0.184813,0,0.03935,0.153004,-0.385403,0.412572,1.211275,1.061181,1.240558,-0.172189,-0.31339,-0.254698,-0.74211,-0.257636
-0.159761,-0.017061,0.788456,0.017485,0.048795,-0.735371,0.675679,-0.649464,0.319197,-0.354042,-0.936653,0.241303,0,0.206264,0.045555,0.406068,0.570224,-0.180732,0,0.047025,0.159035,-0.366719,0.433026,1.27389,1.13824,1.182855,-0.143992,-0.325573,-0.285853,-0.736235,-0.259988
-0.154915,-0.017954,0.790227,0.015187,0.047883,-0.74444,0.665797,-0.641278,0.332656,-0.368189,-0.952763,0.252712,0,0.200376,0.049374,0.382762,0.558285,-0.169144,0,0.051742,0.161075,-0.328043,0.442702,1.308558,1.191304,1.183181,-0.110884,-0.338667,-0.322033,-0.734914,-0.259858
-0.148472,-0.019329,0.794188,0.015818,0.044362,-0.756527,0.652265,-0.607481,0.333733,-0.397037,-0.930021,0.248894,0,0.193469,0.0461,0.350421,0.539034,-0.151629,0,0.052374,0.157104,-0.267156,0.444597,1.330071,1.223728,1.206208,-0.076332,-0.349277,-0.361671,-0.741908,-0.261127
-0.140611,-0.021528,0.799593,0.019068,0.039486,-0.771503,0.634712,-0.549635,0.325511,-0.44935,-0.870561,0.222111,0,0.188398,0.038039,0.307506,0.515275,-0.130064,0,0.051008,0.145983,-0.18609,0.434575,1.325178,1.238036,1.231113,-0.043231,-0.355439,-0.396128,-0.747738,-0.255573
-0.131964,-0.02421,0.805024,0.024305,0.035146,-0.789088,0.612792,-0.479194,0.310394,-0.516975,-0.783306,0.177186,0,0.190673,0.028745,0.2552,0.49405,-0.108124,0,0.04962,0.126443,-0.088731,0.414763,1.27536,1.237859,1.235461,-0.01427,-0.355994,-0.422608,-0.744377,-0.256285
-0.12328,-0.026948,0.81001,0.031278,0.032165,-0.806753,0.589184,-0.408362,0.286133,-0.591672,-0.677239,0.132495,0,0.201372,0.019245,0.201481,0.477697,-0.08794,0,0.05011,0.104234,0.014183,0.382229,1.184162,1.220502,1.226814,0.008355,-0.356503,-0.442333,-0.7297,-0.257981
-0.115156,-0.029719,0.813748,0.039112,0.028726,-0.822475,0.566727,-0.35504,0.255023,-0.647525,-0.586906,0.115833,0,0.219386,0.006765,0.151633,0.474333,-0.075191,0,0.049443,0.082869,0.112359,0.332432,1.074433,1.20396,1.220403,0.025018,-0.36007,-0.461759,-0.703106,-0.262996
-0.109052,-0.031574,0.815621,0.047192,0.024495,-0.834218,0.548865,-0.330176,0.229262,-0.679931,-0.541886,0.124744,0,0.24382,-0.007621,0.111705,0.487253,-0.072638,0,0.045589,0.066668,0.186415,0.27629,0.968093,1.194132,1.215688,0.035346,-0.365266,-0.478219,-0.668886,-0.27078
-0.106561,-0.031965,0.814563,0.051867,0.021548,-0.84029,0.53922,-0.32835,0.223216,-0.694382,-0.544465,0.126907,0,0.266545,-0.01652,0.091483,0.513161,-0.081201,0,0.038715,0.057595,0.230567,0.236006,0.921469,1.207214,1.191953,0.035996,-0.36673,-0.483279,-0.636288,-0.284825
-0.107102,-0.031396,0.811414,0.052073,0.021673,-0.83995,0.539724,-0.347652,0.238937,-0.691028,-0.590967,0.121728,0,0.279861,-0.017703,0.094123,0.539818,-0.095796,0,0.0334,0.055431,0.249955,0.223842,0.934629,1.22474,1.164041,0.025836,-0.357782,-0.471531,-0.615575,-0.301291
-0.110147,-0.02939,0.806682,0.048214,0.025491,-0.833538,0.549764,-0.388438,0.271256,-0.664028,-0.671132,0.121425,0,0.284213,-0.01058,0.116841,0.562913,-0.112783,0,0.034102,0.060164,0.248892,0.235217,0.982102,1.234339,1.167836,0.006317,-0.339767,-0.433414,-0.599908,-0.335127
-0.11424,-0.026707,0.801009,0.042426,0.031394,-0.822712,0.566002,-0.4461,0.307256,-0.617402,-0.768234,0.133995,0,0.284897,-0.000527,0.152597,0.585238,-0.131807,0,0.03948,0.069943,0.225828,0.2593,1.031233,1.241229,1.155793,-0.015649,-0.324029,-0.391647,-0.591659,-0.36132
-0.118914,-0.024219,0.794361,0.035394,0.038532,-0.809702,0.584504,-0.514417,0.342288,-0.559282,-0.87198,0.156368,0,0.284699,0.011394,0.194284,0.60913,-0.153039,0,0.046795,0.078376,0.185417,0.289103,1.057913,1.247895,1.149616,-0.04057,-0.314823,-0.356556,-0.591597,-0.360789
-0.123531,-0.02236,0.788289,0.02621,0.051208,-0.793087,0.606386,-0.602873,0.377526,-0.480047,-0.981932,0.187468,0,0.281227,0.032293,0.248314,0.621882,-0.170586,0,0.071017,0.091892,0.125707,0.31149,1.044621,1.255813,1.122189,-0.06287,-0.313002,-0.337112,-0.599343,-0.349931
-0.127589,-0.021805,0.784244,0.019371,0.056761,-0.779148,0.623965,-0.659019,0.389286,-0.427074,-1.048663,0.219785,0,0.270556,0.041619,0.290316,0.62721,-0.183201,0,0.080241,0.090787,0.060972,0.32981,1.025469,1.253541,1.071036,-0.087485,-0.313963,-0.328809,-0.625121,-0.334313
-0.130635,-0.021831,0.783003,0.016711,0.061304,-0.766795,0.638739,-0.696671,0.38641,-0.391663,-1.076486,0.243124,0,0.263406,0.046465,0.32352,0.624045,-0.18879,0,0.08371,0.080131,-0.008208,0.342548,1.005625,1.228959,1.035892,-0.10509,-0.314869,-0.319076,-0.670244,-0.313342
